id,title,description,link,image_link,price,brand,availability,condition,google_product_category
"gritti-chantilly-travel-size","Gritti Chantilly Travel Size
                
  								Nữ","Mã hàng IP110100204850 Thương hiệu Gritti Xuất xứ Ý Năm phát hành 2018 Nhóm hương Hương Dâu Tây, Qủa Dừa, Hương Phấn Phong cách Nữ Tính, Nhẹ Nhàng, Ngọt Ngào Hương đầu: Dưa lưới, Dâu, Cam bergamotHương giữa: Táo, Dừa, Hoa lý chua đenHương cuối: Vanilla, Hương phấn, Xạ hươngNếu có thể miêu tả Gritti Chantilly một cách nhanh và dễ hiểu nhất, có lẽ tôi sẽ ví mùi hương này như một món tráng miệng mát lành, chua thanh, ngọt dịu, và dễ khiến bạn ""thèm thuồng"" mỗi khi hè về.Tôi yêu hương thơm của Trái cây, những nốt hương mọng nước, chua chua ngọt ngọt đầy sức sống, có thể làm dậy nên nguồn năng lượng cho cả một ngày - tất cả chỉ nhờ vào mùi hương. Gritti Chantilly là ấn phẩm bạn nên có nếu muốn tạm thoát khỏi bộn bề của thành phố, bởi Dưa lưới, Dâu, Táo và cả Dừa sẽ khỏa lấp bầu không khí và vẽ nên một khu vườn nhiệt đới ngay trong tâm trí của bạn.Điểm mà tôi nghĩ là xuất sắc nhất của Gritti Chantilly đó chính là hương thơm của Hoa lý chua đen. Hương hoa không ngọt ngào hay mỹ miều như những loại hoa bạn thường tiếp xúc. Loài hoa này đặc biệt có cho mình hơi hướm của Gỗ, dày dặn và đầy dẫn dụ. Chính nốt hương này đã điểm xuyết thêm chiều sâu cho tổng thể, làm Chantilly trẻ trung nhưng không hề trung tính.","https://namperfume.net/products/gritti-chantilly-travel-size","https://product.hstatic.net/1000340570/product/armaf_club_de_nuit_women_fc8e49e660c2421f8553f44d7755361f_grande.jpg",0 VND,"Armaf","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gucci-bloom-parfum","Gucci Bloom Parfum","Hương đầu: Dạ lý hương, Sử quân tử.Hương giữa: Hoa huệ, Hoa nhài Sambac, Hoa cam.Hương cuối: Nhựa hổ phách, Vanilla, Nhựa thơm Peru.Ra mắt vào năm 2025, Gucci Bloom Parfum là cái tên mới nhất thuộc bộ sưu tập nước hoa Bloom nổi tiếng của nhà mốt Ý. Vẫn giữ lại DNA cốt lõi của dòng Bloom với các nốt hoa trắng đặc trưng, Bloom Parfum được điều chỉnh theo hướng ấm áp, sâu lắng và quyến rũ hơn, hướng đến hình ảnh người phụ nữ trưởng thành, tự tin và đầy nội lực.Mùi hương mở đầu với sự kết hợp giữa Dạ lý hương và và Rangoon Creeper (hoa Sử quân tử) – loài hoa biểu tượng của dòng Bloom – mang đến cảm giác ngọt dịu và bí ẩn. Tiếp nối là sự bung nở đầy mê hoặc của Huệ trắng, Nhài sambac và Hoa cam, tạo nên một bản hòa ca hoa trắng vừa thanh tao, vừa gợi cảm. Cuối cùng, Bloom Parfum khép lại bằng Nhựa thơm, để lại cảm giác ấm áp, cùng dư âm ngọt mềm mại của Vanilla để bám tỏa lâu dài trên da.Gucci Bloom Parfum là lựa chọn lý tưởng dành cho phái đẹp yêu thích hương hoa trắng nhưng mong muốn một trải nghiệm đậm đà và sâu sắc hơn so với các phiên bản Bloom trước đó. Mùi hương đặc biệt phù hợp với nhứng ngày mát, các buổi tiệc tối hoặc dịp trang trọng, khi bạn muốn để lại dấu ấn sâu sắc với phong cách nữ tính, sang trọng và có chiều sâu nội tâm.&nbsp;","https://namperfume.net/products/gucci-bloom-parfum","https://cdn.hstatic.net/products/1000340570/gucci-bloom-100ml_88f31805801944e28286e2ad6b356f65_grande.jpg",0 VND,"Gucci","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gritti-tutu","Gritti TuTù
                
  								Nữ","Mã hàng IP110100204542 Thương hiệu Gritti Xuất xứ Ý Năm phát hành 2019 Nhóm hương Qủa Mâm Xôi, Xạ Hương, Vanila Phong cách Nữ Tính, TinhTế, Dễ Thương Hương đầu: Bưởi, Lý chua đen, Dừa, Sâm panhHương giữa: Hoa hồng, Hoa nhài, Hoa vòi voi, Hương phấnHương cuối: Mâm xôi, Vanilla, Hổ phách, Xạ hươngTuTù có nghĩa là ""chiếc váy xòe"" trong tiếng Ý, và tác phẩm mùi hương Gritti TuTù Extrait de Parfum được làm nên để ca ngợi những vũ công ba lê - người mang vẻ cuốn hút đặc biệt với sức mạnh, sự dẻo dai và uyển chuyển trong từng điệu múa.Ba lê là một hình thức nghệ thuật dù đẹp nhưng ""đau đớn"", cá nhân tôi là một dancer, tôi dành rất nhiều sự tôn trọng và kính phục trước những người vũ công ấy - những người biết chuyển thể nỗi chịu đựng thể xác thành một bài múa đầy tính nghệ thuật và xúc cảm. Nhưng thôi chẳng bàn về họ nữa, đã đến lúc ta nói về nhân vật chính là Gritti TuTù Extrait de Parfum rồi chứ nhỉ?Gritti TuTù Extrait de Parfum làm tôi ấn tượng nhờ nhiều điểm. Điểm đầu tiên là cách mà TuTù ""mở bài"", vui tươi và khoáng đạt với Trái cây mọng ngọt và Sâm panh chuếnh choáng. Thế nhưng càng đắm chìm, ta càng phát hiện nhiều điều hơn dưới bề mặt sôi nổi ấy. Hồng và Nhài điềm nhiên và nữ tính, Hoa vòi voi ngọt lịm và say đắm. Một chút Vanilla béo mềm, một chút Xạ hương bông phấn, tất cả tổng hòa làm nên một điệu nhảy tràn đầy sức sống, lại xen kẽ thêm những nốt trầm thi vị. Một bản Ba lê bằng mùi hương đúng nghĩa.","https://namperfume.net/products/gritti-tutu","https://cdn.hstatic.net/products/1000340570/gucci-bloom-100ml_88f31805801944e28286e2ad6b356f65_grande.jpg",0 VND,"Gucci","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gritti-tutu-blanc","Gritti TuTù Blanc
                
  								Nữ","Mã hàng IP110100204538 Thương hiệu Gritti Xuất xứ Ý Năm phát hành 2020 Nhóm hương Hương Xạ Hương, Qủa Dừa, Qủa Mâm Xôi Phong cách Nhẹ Nhàng, Nũ Tính, Ngọt Ngào Hương đầu: Dừa, Quả táo, Quả lý chua đen, Quả bưởi hồng.Hương giữa: Hoa vòi voi, Hoa nhài, Hoa hồng.Hương cuối: Xạ hương, Quả mâm xôi, Vanilla, Nhựa hổ phách.Tutù Blanc, hay chiếc váy múa màu trắng, có thể coi là đại diện cho nét đẹp thuần khiết của nghệ thuật đến từ Gritti. Có phần liên quan và như một phiên bản tiếp nối của Tutù với chiếc chai đựng màu hồng ra mắt trước đó, nhưng sự tinh khiết trọn vẹn của ""phiên bản màu trắng"" chắc chắn sẽ khiến ta phải đặt nhiều lưu tâm và thời gian thưởng thức hơn một ""flanker thông thường"".Không còn sâm panh lăn tăn gợn sủi, phần mở đầu của Tutù Blanc hoàn toàn là minh chứng cho sự thuần khiết tôi đã đề cập ở phía trên. Trái cây mọng ngọt, được đôn thêm sự nữ tính điệu đà đầy hấp dẫn của cái béo ngậy từ Dừa, sẽ như một lời nhắn nhủ tới ta về nét nữ tính tuyệt đối, một tiểu thư hiền dịu, điệu đà và tinh khiết. Không chỉ là trái cây, hương thơm của Hoa tới dồn dập sau đó, không để cho ""trái tim nữ tính"" thôi đập bất kể phút giây nào, một khối hoa được quyện nhuyễn lại, đảm bảo cho nét phức tạp sang trọng hoàn chỉnh của hương thơm đến từ nước Ý.Rõ ràng, để tóm gọn lại hương thơm của Tutù Blanc, không gì xứng đáng hơn một lời ngợi khen cho tấm váy múa màu trắng điệu đà, mơ màng mà thừa đủ sự sang trọng, một hương thơm rất ""thơ"".","https://namperfume.net/products/gritti-tutu-blanc","https://product.hstatic.net/1000340570/product/tutu_1d28e1f6887a4e0895549db2efbf6772_grande.jpg",0 VND,"Gritti","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gritti-adele","Gritti Adèle
                
  								Nữ","Mã hàng IP110100204535 Thương hiệu Gritti Xuất xứ Ý Năm phát hành 2018 Nhóm hương Hương Hoa Mộc Hương, Hoa Huệ, Hoa Thủy Tiên Phong cách Đơn Giản, Tinh Tế, Thanh Lịch Hương đầu: Hoa nhài, Hoa hồng tháng 5, Hoa mộc têHương giữa: Hoa huệ, Hoa thuốc lá, Hoa thủy tiênHương cuối: Hổ phách, Gỗ tuyết tùng, Xạ hươngNhững ai yêu nghệ thuật đều biết đến bức tranh The Lady In Gold nổi tiếng (phác họa chân dung quý bà Adele Bloch-Bauer) được thực hiện bởi Gustav Klimt. Cái tên Grittie Adele cũng từ đó mà ra, và mùi hương cũng khai thác độc đáo nốt hương của Hoa mộc tê, loài hoa mang màu vàng rực tựa như tranh vẽ ấy, cùng những cánh hoa bé li ti, và mùi hương nồng nàn, béo mềm và thanh chua cùng một lúc.Nói riêng về Hoa mộc tê, tôi luôn lấy làm lạ vì sao thứ hoa nhỏ nhắn có phần mong manh này, lại ẩn chứa rất nhiều sắc thái trong mình. Đôi khi mềm mại béo ngon, đôi khi phấn mềm bay bổng, thi thoảng lại xanh màu lá và hơi đăng đắng hơi chóp mũi. Nhờ có Nhài và Hồng cùng Huệ nâng đỡ và Gritti Adele trở nên ""đàn bà"" hơn bao giờ hết.Tôi chưa bao giờ hết ngỡ ngàng trước sự sáng tạo của nhà Gritti, nhưng đứng trước Gritti Adele - một ấn phẩm hương hoa rất mỹ miều và tuyệt sắc này - tôi hoàn toàn bị thuyết phục và đoán rằng bạn cũng sẽ như vậy!","https://namperfume.net/products/gritti-adele","https://product.hstatic.net/1000340570/product/tutu-blance_f50737e291d74384aa8ae1c6beb9d203_grande.jpg",0 VND,"Gritti","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gritti-gossip-night","Gritti Gossip Night
                
  								Nữ","Mã hàng IP110100204537 Thương hiệu Gritti Xuất xứ Ý Năm phát hành 2023 Nhóm hương Hương Qủa Đào, Vanila, Whipped Cream Phong cách Ngọt ngào, Nữ tính, Đáng yêu Hương đầu: Hoa xoài, Trái vải, Hoa vòi voiHương giữa: Đào trắng, Kem, CaramelHương cuối: Vanilla Madagascar, Xạ hương trắng, CashmereGritti Gossip Night là một ấn phẩm khiến tôi dành nhiều thời gian để viết về nó. Không hẳn bởi vì mùi hương của nó khó chiều hay phức tạp, mà phần lớn nằm ở cái tên mà nó mang. Bạn nghĩ gì về ""Gossip""? Âm thanh xì xầm, những lời thỏ thẻ bí mật, vài ánh mắt liếc ngang đầy chủ đích, và những ngón tay khua múa trên không trung như đang quá phấn khích về một câu chuyện nào đó?Gọi tôi là ""overthinker"" cũng được, vì tôi đã vẽ biết bao nhiêu là giả định trước khi thực sự thử mùi hương này. Tôi đã nghĩ đến scandal, những màn chuyển hương đầy khó đoán, hay những nốt hương ""chảnh chọe"" chẳng chịu hòa nhập với tổng thể. Hóa ra tôi sai bét.Gritti Gossip Night nhẹ nhàng và vui vẻ, nó tươi hơn nhiều so với tôi dự đoán với đầy ắp những Xoài, Vải và Đào, đặc biệt là Đào thanh chua, tứa nước, cảm giác như đang thực sự cắn ngập răng một trái đào mơn mởn.Thì ra ""Gossip"" ở đây chỉ đơn thuần là cuộc trò chuyện giữa những người bạn thân lâu ngày không gặp, tràn đầy những nhiệt thành và nồng thắm. Cho đến khi Trái cây qua đi, Hoa vòi voi ngọt thơm cùng Caramel vẫn tiếp tục lan tỏa nét hương đậm đà dày dặn, khiến bầu không khí từ vui tươi trở nên thân mật và ấm cúng hơn nhiều. Tựa như một nhóm bạn đã ngà ngà say, cười phì khi nhớ lại những ký ức thời xưa cũ đầy trân quý.","https://namperfume.net/products/gritti-gossip-night","https://product.hstatic.net/1000340570/product/kich-thuoc-_2__c4e47bcb34a1456ab2069c2dfac88c70_grande.jpg",0 VND,"Gritti","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gritti-adele-travel-size","Gritti Adèle Travel Size
                
  								Nữ","Mã hàng IP110100204852 Thương hiệu Gritti Xuất xứ Ý Năm phát hành 2018 Nhóm hương Hương Hoa Mộc Hương, Hoa Huệ, Hoa Thủy Tiên Phong cách Đơn Giản, Tinh Tế, Thanh Lịch Hương đầu: Hoa nhài, Hoa hồng tháng 5, Hoa mộc têHương giữa: Hoa huệ, Hoa thuốc lá, Hoa thủy tiênHương cuối: Hổ phách, Gỗ tuyết tùng, Xạ hươngNhững ai yêu nghệ thuật đều biết đến bức tranh The Lady In Gold nổi tiếng (phác họa chân dung quý bà Adele Bloch-Bauer) được thực hiện bởi Gustav Klimt. Cái tên Grittie Adele cũng từ đó mà ra, và mùi hương cũng khai thác độc đáo nốt hương của Hoa mộc tê, loài hoa mang màu vàng rực tựa như tranh vẽ ấy, cùng những cánh hoa bé li ti, và mùi hương nồng nàn, béo mềm và thanh chua cùng một lúc.Nói riêng về Hoa mộc tê, tôi luôn lấy làm lạ vì sao thứ hoa nhỏ nhắn có phần mong manh này, lại ẩn chứa rất nhiều sắc thái trong mình. Đôi khi mềm mại béo ngon, đôi khi phấn mềm bay bổng, thi thoảng lại xanh màu lá và hơi đăng đắng hơi chóp mũi. Nhờ có Nhài và Hồng cùng Huệ nâng đỡ và Gritti Adele trở nên ""đàn bà"" hơn bao giờ hết.Tôi chưa bao giờ hết ngỡ ngàng trước sự sáng tạo của nhà Gritti, nhưng đứng trước Gritti Adele - một ấn phẩm hương hoa rất mỹ miều và tuyệt sắc này - tôi hoàn toàn bị thuyết phục và đoán rằng bạn cũng sẽ như vậy!","https://namperfume.net/products/gritti-adele-travel-size","https://product.hstatic.net/1000340570/product/gossip-night_13ed1aaebc2a4a9d8f5c21117e5c5e9a_grande.jpg",0 VND,"Gritti","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-jean-paul-gaultier-scandal-edp-edp-80ml-edp-6ml-duong-the-75ml","Gift Set Jean Paul Gaultier Scandal EDP 3pcs ( EDP 80ml & EDP 6ml & Dưỡng thể 75ml )","Mã hàng 110100202211 Thương hiệu Jean Paul Gaultier Xuất xứ Pháp, Tây Ban Nha Năm phát hành 2017 Nhóm hương Mật ong, Hoắc hương, Sáp mật ong, Hương caramen, Hoa dành dành Phong cách Gợi cảm, Sành điệu, Khiêu khích Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/gift-set-jean-paul-gaultier-scandal-edp-edp-80ml-edp-6ml-duong-the-75ml","https://cdn.hstatic.net/products/1000340570/gift-set-jean-paul-gaultier-scandal-edp-3pcs_dda15a7b2a88416ebaead429a014a558_grande.jpg",4390000 VND,"Jean Paul Gaultier","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"lattafa-khamrah","Lattafa Khamrah","Hương đầu: Quế, Nhục đậu khấu, Cam Bergamot.Hương giữa: Quả chà là, Kẹo Praline, Hoa huệ.Hương cuối: Vanilla, Đậu Tonka, Nhựa thơm (Benzoin, Myrrh, Amberwood), Gỗ Akigala.Ra mắt vào năm 2022, Lattafa Khamrah nhanh chóng trở thành một trong những mùi hương nổi bật và được yêu thích nhất của thương hiệu Lattafa. Với thiết kế chai ấn tượng và mùi hương gây dấu ấn mạnh ngay từ lần xịt đầu tiên, Khamrah đã tạo nên làn sóng trong cộng đồng yêu nước hoa trên toàn cầu, đặc biệt được nhắc đến như một phiên bản “gợi nhớ” đến Kilian Angels’ Share, một mùi hương niche đình đám.Khamrah mở đầu bằng sự tươi sáng của Quế, Cam bergamot và Chà là, tạo nên cảm giác ấm áp và thu hút ngay từ lớp hương đầu. Ở tầng giữa, Hoa huệ, Phong lữ và đặc biệt là hương táo mang lại sự ngọt ngào và dễ chịu, đặt trên nền hương đậm đà của Vanilla, Đậu Tonka, và Gỗ đàn hương, tạo nên một kết thúc sâu lắng, quyến rũ và đầy mê hoặc.Phù hợp cho cả nam và nữ, Lattafa Khamrah đặc biệt lý tưởng trong thời tiết se lạnh, các dịp hẹn hò, dạo phố hoặc sự kiện buổi tối. Đây là lựa chọn hoàn hảo cho những ai yêu thích phong cách ấm áp, ngọt ngào, quyến rũ với dấu ấn phương Đông hiện đại.","https://namperfume.net/products/lattafa-khamrah","https://cdn.hstatic.net/products/1000340570/lattafa-khamrah_a09a9b8ce1814d60bcbeccf4df9eafe7_grande.jpg",1590000 VND,"Lattafa","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gucci-flora-gorgeous-magnolia-mini-size","Gucci Flora Gorgeous Magnolia Mini Size
                
  								Nữ","Mã hàng 110100204231 Thương hiệu Gucci Xuất xứ Anh, Đức, Pháp Năm phát hành 2023 Nhóm hương Hương quả mâm xôi, Hương hoa mộc lan, Hương trái dừa Phong cách Tươi mới, Thanh lịch, Tinh tế Hương đầu: Quả mâm xôi, DừaHương giữa: Hoa mộc lan, Hoa nhài, Xô thơmHương cuối: Xạ hương, Hoắc hương, Hương gỗGucci thực sự là một nhà hương biết cách yêu chiều khứu giác của phái đẹp khi liên tục cho ra những ấn phẩm từ nhóm Hương hoa. Nếu người chị cả Gorgeous Gardenia yêu kiều, Gorgeous Jasmine tươi trẻ, thì Gucci Flora Gorgeous Magnolia lại là một phiên bản bí ẩn, đằm thắm hơn cả.Nói riêng về Hoa mộc lan, đây là thứ hoa ""khó chiều"" trong giới hương bởi không phải ai cũng có thể chế tác mùi hương này cho tròn trịa. Vốn dĩ Mộc lan có cho mình một nét hương nồng nàn, đượm một chút đăng đắng rất đặc trưng, và ấn tượng để lại trong ta ấy là sự cá tính.Dưới bàn tay ma thuật của nhà Gucci, Hoa mộc lan trong Gucci Flora Gorgeous Magnolia vẫn giữ được nét độc đáo như vậy, nhưng lần này lại nhu mì và ""hiền"" hơn đôi chút dưới cách tác hợp của Dừa ngọt béo và Hoa nhài quyến rũ. Chút Mâm xôi được thêm vào như một nét chấm phá, khiến tổng thể Gorgeous Magnolia có phần mọng nước và ""ranh mãnh"" hơn.","https://namperfume.net/products/gucci-flora-gorgeous-magnolia-mini-size","https://cdn.hstatic.net/products/1000340570/lattafa-khamrah_a09a9b8ce1814d60bcbeccf4df9eafe7_grande.jpg",0 VND,"Lattafa","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"calvin-klein-my-euphoria-mini-size","Calvin Klein My Euphoria Mini Size","Mã hàng 110100204371 Thương hiệu Calvin Klein Xuất xứ Tây Ban Nha Năm phát hành 2023 Nhóm hương Hương hoa phong lan, Qủa nho đen, Gỗ đàn hương Phong cách Ngọt ngào, Cuốn hút, Sang trọng Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/calvin-klein-my-euphoria-mini-size","https://product.hstatic.net/1000340570/product/calvin-klein-my-euphoria-mini-size_7a1d76ef93584eb9b263a54326a6a568_grande.jpg",39000000 VND,"Calvin Klein","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"versace-bright-crystal-parfum","Versace Bright Crystal Parfum
                
  								Nữ","Mã hàng 110100204679 Thương hiệu Versace Xuất xứ Ý Năm phát hành 2024 Nhóm hương Hương Ambrox Super, Hương Trái Cây Phong cách Tinh Tế, Nữ Tính, Tươi Mới Hương đầu: Quả mọng đỏ, Trái yuzu, Lựu, CaramelHương giữa: Helvetolide, Hoa mẫu đơn, Hoa sen, Hoa mộc lanHương cuối: Ambrox Super, Norlimbanol, Xạ hương ""Viên đá quý"" cuối cùng cũng đã được Versace đem lại đường đua mùi hương dưới cái tên Versace Bright Crystal Parfum. Hứa hẹn vẫn sẽ đỏng đảnh và kiêu kỳ như bao ngày, thế nhưng lại da diết và chững chạc hơn rất nhiều so với bản gốc Versace Bright Crystal đấy! Trái tim của ""viên đá quý"" nhà Versace vẫn xoay quanh hoa và trái. Hoa sen vẫn tươi xanh và ngây thơ như ngày nào, xúng xính bung tỏa bên cạnh Mẫu đơn ngọt dịu và Mộc lan giản dị. Thế nhưng càng bóc tách các cánh hoa, ta lại càng thêm cảm nhận được xúc cảm ngọt ngào của Caramel, từng chút một chiếm lấy khứu giác ta. Nếu bản gốc cho ta trải nghiệm về Hoa và Cam chanh tươi tắn như một ngày mùa hè đầy nắng, thì tạo hương lần này lại là một đêm mùa xuân. Vẫn có hương hoa đấy, nhưng lại đẫy đà và gọi mời hơn nhờ những Xạ hương và Caramel. Tràn đầy tính nữ, quyến luyến chẳng khi nào thôi nơi chóp mũi của bát kỳ ai ngửi thấy.","https://namperfume.net/products/versace-bright-crystal-parfum","https://product.hstatic.net/1000340570/product/calvin-klein-my-euphoria-mini-size_7a1d76ef93584eb9b263a54326a6a568_grande.jpg",0 VND,"Calvin Klein","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"lattafa-ramz-silver","Lattafa Ramz Silver","Hương đầu: Quả lê, Oải hương, Cam Bergamot, Bạc hà.Hương giữa: Bạch đậu khấu, Xô thơm.Hương cuối: Vanilla, Nhựa hổ phách, Xạ hương, Hoắc hương.Lattafa Ramz Silver, được ra mắt vào khoảng năm 2021 và nhanh chóng trở thành một trong những sản phẩm bán chạy của Lattafa trong phân khúc nước hoa nam. Với thiết kế chai hiện đại, nam tính cùng mùi hương mang âm hưởng phương Tây rõ nét, Ramz Silver đã chinh phục được nhiều tín đồ nước hoa trên toàn thế giới, đặc biệt là những ai yêu thích phong cách hương thơm kiểu Gỗ tươi lịch thiệp.Mùi hương của Ramz Silver mở đầu đầy năng động với sự hòa quyện giữa Quýt hồng, Cam bergamot và một chút Gia vị, tạo nên cảm giác sảng khoái và đầy sinh lực. Lớp hương giữa tiếp tục lan tỏa nét thanh lịch với Oải hương, Hoa sen và Vạch đậu khấu. Cuối cùng, tầng hương nền để lại dấu ấn trầm ổn và nam tính với Gỗ đàn hương, Patchouli, Xạ hương gợi cảm cùng một chút Vanilla ngọt nhẹ.Ramz Silver là lựa chọn lý tưởng cho nam giới theo đuổi phong cách hiện đại, chững chạc và lịch thiệp, đặc biệt phù hợp trong môi trường công sở, các buổi gặp mặt chuyên nghiệp hoặc sử dụng hàng ngày vào những ngày mát mẻ.","https://namperfume.net/products/lattafa-ramz-silver","https://cdn.hstatic.net/products/1000340570/lattafa-ramz-silver-100ml_f58067767cb0471088b6853eadd05253_grande.jpg",1090000 VND,"Lattafa","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"mcm-diamond-eau-de-parfum","MCM Diamond Eau De Parfum","Hương đầu: Cappuccino, Cam Bergamot, Lá bách xù.Hương giữa: Quả mận, Hoa oải hương, Hoa vòi voi.Hương cuối: Gỗ đàn hương, Đậu Tonka, Oud.MCM Diamond Eau de Parfum: Tinh hoa hương gỗ tỏa sáng trong viên kim cươngRa mắt vào năm 2024, MCM Diamond Eau de Parfum là sự kết tinh của phong cách phi giới tính hiện đại và tinh thần xa xỉ đặc trưng của nhà mốt MCM. Lấy cảm hứng từ biểu tượng balo Stark trứ danh của thương hiệu, MCM Diamond như khối kim cương phá cách, đại diện cho vẻ đẹp táo bạo, khác biệt và đầy tự tin của bạn.Mùi hương mở đầu bùng nổ với sự kết hợp độc đáo giữa Cappuccino đậm đà, cân bằng cùng Cam bergamot tươi mát và Lá bách xù thanh thoát, mang đến cảm giác vừa thức tỉnh, vừa lôi cuốn ngay từ những phút đầu tiên. Khi lắng xuống, hương thơm mở ra sự mềm mại và quyến rũ từ hoa Oải hương, Mận chín mọng và Hoa vòi voi ngọt ngào, như một cái ôm dịu dàng giữa ngày se lạnh. Cuối cùng, điểm kết trọn vẹn cho hương thơm là tổ hợp ấm áp của Gỗ đàn hương Úc, Đậu tonka đến từ Brazil và thoảng qua hương Trầm quý giá, tạo nên lớp nền gợi cảm, sâu lắng và bền bỉ trên làn da.MCM Diamond EDP là mùi hương lý tưởng cho những ai yêu sự tinh tế, khác biệt, không trào lưu khuôn mẫu. Một hương thơm phù hợp cho cả nam và nữ, đặc biệt trong những buổi tối se lạnh, các dịp đặc biệt hoặc bất kỳ lúc nào bạn muốn để lại ấn tượng thật sâu đậm. Đây không chỉ là một chai nước hoa, mà là một tuyên ngôn phong cách: Hãy là chính bạn, lấp lánh, tự tin và khác biệt.","https://namperfume.net/products/mcm-diamond-eau-de-parfum","https://cdn.hstatic.net/products/1000340570/mcm-diamond_16217897c5fb41e1a6e87c68093dde02_grande.jpg",2560000 VND,"MCM","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
